Fecha,Dolar
2023-05-26 16:16:08,4465.2992
2023-05-26 16:16:53,4465.2935
2023-05-26 16:16:56,4465.2881
2023-05-26 16:16:57,4465.2832
2023-05-26 16:17:36,4465.2773
2023-05-26 16:18:11,4465.2725
2023-05-26 16:18:16,4465.2678
2023-05-26 16:18:20,4465.2619
2023-05-26 16:20:05,4465.2555
2023-05-26 16:20:12,4465.2432
2023-05-26 16:22:34,4465.2357
2023-05-26 16:22:49,4465.2292
2023-05-26 16:22:51,4465.2217
2023-05-26 16:23:22,4465.2142
2023-05-26 16:23:30,4465.1916
2023-05-26 16:23:32,4465.184
2023-05-26 16:23:40,4465.1759
2023-05-26 16:24:40,4465.1523
2023-05-26 16:25:10,4465.1449
2023-05-26 16:25:19,4465.1374
2023-05-26 16:25:21,4465.1299
2023-05-26 16:25:22,4465.1225
2023-05-26 16:25:24,4465.0558
2023-05-26 16:26:04,4465.0485
2023-05-26 16:26:27,4465.0214
2023-05-26 16:26:30,4464.9675
2023-05-26 16:26:35,4464.9407
2023-05-26 16:26:38,4464.9345
2023-05-26 16:26:42,4464.9284
2023-05-26 16:28:53,4464.9228
2023-05-26 16:28:55,4464.9174
2023-05-26 16:28:59,4464.9107
2023-05-26 16:29:00,4464.9053
2023-05-26 16:29:07,4464.8999
2023-05-26 16:29:18,4464.8946
2023-05-26 16:29:19,4464.8838
2023-05-26 16:29:59,4464.874
2023-05-26 16:30:45,4464.8647
2023-05-26 16:30:48,4464.834
2023-05-26 16:30:49,4464.8297
2023-05-26 16:30:51,4464.8243
2023-05-26 16:34:31,4464.8025
2023-05-26 16:34:32,4464.7319
2023-05-26 16:34:33,4464.7261
2023-05-26 16:34:37,4464.7211
2023-05-26 16:34:55,4464.7038
2023-05-26 16:34:56,4464.6921
2023-05-26 16:35:13,4464.6855
2023-05-26 16:35:14,4464.6717
2023-05-26 16:35:37,4464.6579
2023-05-26 16:35:54,4464.6373
2023-05-26 16:37:02,4464.6305
2023-05-26 16:37:03,4464.6168
2023-05-26 16:37:07,4464.6032
2023-05-26 16:37:26,4464.5975
2023-05-26 16:38:43,4464.5861
2023-05-26 16:38:51,4464.5751
2023-05-26 16:38:54,4464.5699
2023-05-26 16:38:55,4464.565
2023-05-26 16:39:09,4464.5608
2023-05-26 16:39:16,4464.5526
2023-05-26 16:42:13,4464.546
2023-05-26 16:42:29,4464.5395
2023-05-26 16:42:30,4464.5194
2023-05-26 16:42:31,4464.5127
2023-05-26 16:42:32,4464.5057
2023-05-26 16:42:33,4464.491
2023-05-26 16:43:25,4464.4758
2023-05-26 16:43:26,4464.4683
2023-05-26 16:43:27,4464.4302
2023-05-26 16:43:28,4464.4148
2023-05-26 16:43:30,4464.3995
2023-05-26 16:43:31,4464.3842
2023-05-26 16:43:32,4464.3761
2023-05-26 16:43:35,4464.3685
2023-05-26 16:43:39,4464.3609
2023-05-26 16:43:42,4464.3456
2023-05-26 16:43:43,4464.3376
2023-05-26 16:43:45,4464.33
2023-05-26 16:43:46,4464.3224
2023-05-26 16:43:49,4464.3067
2023-05-26 16:43:50,4464.2897
2023-05-26 16:43:51,4464.263
2023-05-26 16:43:52,4464.2125
2023-05-26 16:43:55,4464.2051
2023-05-26 16:44:58,4464.1961
2023-05-26 16:44:59,4464.1864
2023-05-26 16:45:00,4464.1469
2023-05-26 16:45:01,4464.1169
2023-05-26 16:46:11,4464.0766
2023-05-26 16:46:13,4464.0557
2023-05-26 16:46:14,4463.9548
2023-05-26 16:46:15,4463.9321
2023-05-26 16:46:43,4463.8381
2023-05-26 16:46:47,4463.8263
2023-05-26 16:46:50,4463.7793
2023-05-26 16:46:52,4463.7694
2023-05-26 16:51:20,4463.7498
2023-05-26 16:51:22,4463.7412
2023-05-26 16:51:59,4463.7028
2023-05-26 16:52:01,4463.6616
2023-05-26 16:54:46,4463.645
2023-05-26 16:55:50,4463.6368
2023-05-26 16:55:57,4463.6278
2023-05-26 16:55:58,4463.6188
2023-05-26 16:56:00,4463.6098
2023-05-26 16:56:57,4463.5818
2023-05-26 17:01:04,4463.5713
2023-05-26 17:01:12,4463.4208
2023-05-26 17:01:13,4463.4141
2023-05-26 17:01:16,4463.3871
2023-05-26 17:03:35,4463.3804
2023-05-26 17:03:36,4463.3669
2023-05-26 17:03:37,4463.3602
2023-05-26 17:03:38,4463.3535
2023-05-26 17:03:48,4463.3226
2023-05-26 17:05:25,4463.3151
2023-05-26 17:05:42,4463.306
2023-05-26 17:05:44,4463.2984
2023-05-26 17:06:59,4463.2689
2023-05-26 17:07:00,4463.2102
2023-05-26 17:07:06,4463.1399
2023-05-26 17:07:07,4463.131
2023-05-26 17:07:30,4463.1222
2023-05-26 17:07:48,4463.1133
2023-05-26 17:08:56,4463.1045
2023-05-26 17:08:57,4463.0953
2023-05-26 17:09:20,4463.0338
2023-05-26 17:09:21,4463.0234
2023-05-26 17:09:22,4463.0134
2023-05-26 17:09:23,4462.9823
2023-05-26 17:09:24,4462.9719
2023-05-26 17:10:28,4462.8343
2023-05-26 17:13:07,4462.8169
2023-05-26 17:14:57,4462.8068
2023-05-26 17:15:03,4462.7979
2023-05-26 17:15:47,4462.7719
2023-05-26 17:15:48,4462.7547
2023-05-26 17:15:56,4462.7203
2023-05-26 17:17:24,4462.7104
2023-05-26 17:17:27,4462.6723
2023-05-26 17:17:33,4462.6245
2023-05-26 17:17:43,4462.6158
2023-05-26 17:17:45,4462.5903
2023-05-26 17:17:53,4462.5715
2023-05-26 17:18:47,4462.5621
2023-05-26 17:24:11,4462.5527
2023-05-26 17:26:26,4462.544
2023-05-26 17:26:30,4462.5078
2023-05-26 17:26:33,4462.4358
2023-05-26 17:26:39,4462.4
2023-05-26 17:26:42,4462.3644
2023-05-26 17:26:44,4462.3289
2023-05-26 17:30:11,4462.3211
2023-05-26 17:30:12,4462.3135
2023-05-26 17:30:13,4462.2995
2023-05-26 17:31:32,4462.2864
2023-05-26 17:34:09,4462.2791
2023-05-26 17:34:24,4462.2724
2023-05-26 17:34:27,4462.2656
2023-05-26 17:34:31,4462.2522
2023-05-26 17:34:35,4462.2455
2023-05-26 17:34:38,4462.2388
2023-05-26 17:34:39,4462.2321
2023-05-26 17:34:40,4462.2187
2023-05-26 17:38:46,4462.204
2023-05-26 17:38:47,4462.1888
2023-05-26 17:39:37,4462.18
2023-05-26 17:39:38,4462.1428
2023-05-26 17:39:49,4462.1332
2023-05-26 17:39:54,4462.1235
2023-05-26 17:40:28,4462.1146
2023-05-26 17:41:26,4462.0839
2023-05-26 17:41:28,4462.0736
2023-05-26 17:41:29,4462.0326
2023-05-26 17:41:30,4462.0224
2023-05-26 17:41:37,4462.0122
2023-05-26 17:43:43,4462.0042
2023-05-26 17:44:14,4461.9973
2023-05-26 17:45:16,4461.9856
2023-05-26 17:45:54,4461.9789
2023-05-26 17:46:26,4461.9719
2023-05-26 17:47:06,4461.9638
2023-05-26 17:47:08,4461.9564
2023-05-26 17:47:20,4461.949
2023-05-26 17:47:22,4461.9415
2023-05-26 17:47:24,4461.9272
2023-05-26 17:48:34,4461.9198
2023-05-26 17:48:35,4461.9123
2023-05-26 17:48:41,4461.9045
2023-05-26 17:49:01,4461.8967
2023-05-26 17:49:32,4461.882
2023-05-26 17:49:38,4461.8674
2023-05-26 17:50:45,4461.8605
2023-05-26 17:51:28,4461.8537
2023-05-26 17:53:59,4461.8468
2023-05-26 17:54:02,4461.7864
2023-05-26 17:54:03,4461.7799
2023-05-26 17:54:04,4461.7733
2023-05-26 17:54:07,4461.7122
2023-05-26 17:57:43,4461.7038
2023-05-26 17:57:45,4461.6601
2023-05-26 17:57:46,4461.6533
2023-05-26 17:58:11,4461.64
2023-05-26 17:58:16,4461.6267
2023-05-26 17:58:22,4461.6134
2023-05-26 17:58:39,4461.6056
2023-05-26 17:58:41,4461.5984
2023-05-26 17:58:43,4461.581
2023-05-26 17:58:44,4461.5615
2023-05-26 17:59:03,4461.5518
2023-05-26 17:59:11,4461.5206
2023-05-26 17:59:14,4461.5111
2023-05-26 17:59:33,4461.5016
2023-05-26 17:59:34,4461.4826
2023-05-26 17:59:35,4461.4321
2023-05-26 17:59:58,4461.4216
